Open_n_val,High_n_val,Low_n_val,Close_n_val,Volume_n_val,SMA_10_val,SMA_20_val,CMO_14_val,High_n-Low_n_val,Open_n-Close_n_val,SMA_20-SMA_10_val,Close_n_slope_3_val,Close_n_slope_5_val,Close_n_slope_10_val,Open_n_changelen_val,High_n_changelen_val,Low_n_changelen_val,Close_n_changelen_val,High_n-Low_n_changelen_val,Open_n-Close_n_changelen_val,SMA_20-SMA_10_changelen_val,Close_n_slope_3_changelen_val,Close_n_slope_5_changelen_val,Close_n_slope_10_changelen_val,row_num,era,id,target_5_val,target_10_val,target_5,target_10
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25,1.0,0.0,0.75,1.0,1.0,1.0,0.5,0.5,0.5,0.25,0.5,0.25,0.5,0.5,0.5,0.5,0,885,ABPVY.AF,0.75,0.75,0.0019964366988997,0.0039927626261909
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.25,1.0,0.0,0.75,1.0,1.0,1.0,0.75,0.75,0.75,0.5,0.5,0.5,0.5,0.75,0.75,0.75,1,885,ABPVY.AF,0.75,1.0,0.001633327366436,0.0083484130416289
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.25,0.75,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.75,0.25,0.25,0.5,0.75,0.5,0.5,0.5,2,885,ABPVY.AF,0.75,1.0,0.001451994243421,0.0143376123667195
0.0,0.0,0.0,0.0,0.75,1.0,1.0,0.25,0.75,0.0,0.75,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.25,0.75,0.25,0.75,0.75,3,885,ABPVY.AF,0.0,1.0,-0.0038112079599591,0.012704174228675
0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.25,1.0,1.0,0.75,0.0,1.0,1.0,0.75,1.0,0.5,0.25,0.75,0.5,0.75,0.0,0.5,0.5,4,885,ABPVY.AF,0.5,1.0,0.0003628877892467,0.0183302642213021
0.0,0.0,0.0,0.0,0.25,1.0,1.0,0.25,0.25,0.75,0.75,0.25,0.75,1.0,0.5,0.5,0.25,0.0,0.5,0.25,0.75,0.75,0.25,0.25,5,885,ABPVY.AF,0.75,1.0,0.0019963259272912,0.0205081448148253
0.0,0.0,0.0,0.0,0.75,1.0,1.0,0.25,1.0,0.0,0.75,0.5,0.75,1.0,0.25,0.75,0.75,0.5,0.75,0.0,1.0,1.0,0.0,0.75,6,885,ABPVY.AF,1.0,1.0,0.0067150856751928,0.0165154929602426
0.0,0.0,0.0,0.0,0.75,1.0,1.0,0.25,1.0,1.0,0.75,0.75,0.75,1.0,0.75,1.0,0.75,0.25,0.75,0.5,1.0,1.0,0.0,0.5,7,885,ABPVY.AF,1.0,1.0,0.0128856181232985,0.0172413793103448
0.0,0.0,0.0,0.0,0.25,1.0,1.0,0.25,0.75,1.0,0.75,0.75,0.0,1.0,0.5,0.5,0.5,0.0,0.25,0.25,1.0,0.5,0.0,0.25,8,885,ABPVY.AF,1.0,1.0,0.0165153821886342,0.0157894958385321
0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.25,0.5,0.25,1.0,0.0,0.5,1.0,0.25,0.25,0.25,0.0,0.0,0.0,1.0,0.25,0.75,0.0,9,885,ABPVY.AF,1.0,1.0,0.0179673764320553,0.0163339382940109
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.5,1.0,0.25,0.75,0.5,0.75,0.75,0.75,0.5,0.0,0.5,0.5,0.75,1.0,0.0,10,885,ABPVY.AF,1.0,1.0,0.018511818887534,0.0159709397331556
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25,1.0,0.0,1.0,1.0,1.0,0.75,0.5,1.0,0.5,0.75,0.75,0.25,0.25,1.0,1.0,0.75,11,885,ABPVY.AF,1.0,0.75,0.0098004072850498,0.0049002036425248
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25,1.0,0.0,1.0,1.0,1.0,1.0,0.75,1.0,0.75,0.75,0.5,0.5,0.25,1.0,1.0,1.0,12,885,ABPVY.AF,1.0,0.75,0.0043557611870462,0.0039927626261909
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.25,0.5,0.0,1.0,1.0,0.5,13,885,ABPVY.AF,0.5,0.75,-0.000725886350102,0.0036297640653357
0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.0,0.5,0.0,0.5,1.0,0.75,14,885,ABPVY.AF,0.25,0.75,-0.0016334381380443,0.0034483201707123
0.0,0.0,0.0,0.25,0.75,0.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.75,0.0,0.25,0.0,0.25,1.0,1.0,15,885,ABPVY.AF,0.25,0.25,-0.0025408791543783,-0.0054446460980036
0.0,0.25,0.25,0.25,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.75,1.0,1.0,0.75,0.75,1.0,0.75,0.75,0.5,0.0,0.0,0.5,0.5,16,885,ABPVY.AF,0.0,0.0,-0.0049002036425249,-0.0058076446588588
0.25,0.25,0.25,0.0,1.0,0.0,1.0,1.0,0.75,1.0,1.0,0.75,0.75,1.0,1.0,0.5,0.5,0.25,0.5,0.5,0.0,0.0,0.25,0.75,17,885,ABPVY.AF,0.5,0.75,-0.0003629985608553,0.0019963259272912
0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.75,1.0,1.0,1.0,0.0,0.25,1.0,0.5,0.25,0.25,0.0,0.75,0.5,0.0,0.0,0.0,0.5,18,885,ABPVY.AF,0.75,0.75,0.0043556504154378,0.0032667655044804
0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.75,0.75,0.75,0.0,0.0,0.25,1.0,0.25,0.25,0.75,0.5,0.5,0.25,0.0,0.0,0.0,0.75,19,885,ABPVY.AF,1.0,0.75,0.0050817583087567,0.0047187597479014
0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.75,0.25,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.75,0.25,0.0,0.0,0.75,0.0,0.5,20,885,ABPVY.AF,0.25,1.0,-0.0029037669436252,0.0072595281306715
0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.75,0.75,0.0,0.25,0.0,0.5,0.0,0.75,0.5,0.25,0.75,0.5,0.5,1.0,0.0,0.25,21,885,ABPVY.AF,0.5,1.0,-0.0009074410163338,0.0092558540579628
