Open_n_val,High_n_val,Low_n_val,Close_n_val,Volume_n_val,SMA_10_val,SMA_20_val,CMO_14_val,High_n-Low_n_val,Open_n-Close_n_val,SMA_20-SMA_10_val,Close_n_slope_3_val,Close_n_slope_5_val,Close_n_slope_10_val,Open_n_changelen_val,High_n_changelen_val,Low_n_changelen_val,Close_n_changelen_val,High_n-Low_n_changelen_val,Open_n-Close_n_changelen_val,SMA_20-SMA_10_changelen_val,Close_n_slope_3_changelen_val,Close_n_slope_5_changelen_val,Close_n_slope_10_changelen_val,row_num,era,id,target_5_val,target_10_val,target_5,target_10
0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.5,0.25,0.25,0.5,0.25,0.5,0.5,0.5,0.5,0,885,UQSPONAX.AF,0.5,1.0,-0.000197400544819,0.0064802470960115
0.0,0.0,0.0,0.0,0.5,1.0,0.75,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.5,0.25,0.25,0.5,0.25,0.5,0.5,0.5,0.5,1,885,UQSPONAX.AF,1.0,1.0,0.0030263800370066,0.0092763800370065
0.0,0.0,0.0,0.0,0.75,1.0,0.75,0.5,0.25,0.75,0.5,1.0,1.0,1.0,0.25,0.25,0.0,0.0,0.25,0.0,0.5,0.25,0.25,0.25,2,885,UQSPONAX.AF,1.0,1.0,0.0046710365696956,0.009835494192023
0.0,0.0,0.0,0.0,0.5,1.0,0.75,0.5,1.0,0.0,0.5,0.75,1.0,1.0,0.0,0.75,0.5,0.5,0.75,0.0,0.5,0.0,0.75,0.75,3,885,UQSPONAX.AF,0.75,1.0,0.001118388928865,0.0064144736842104
0.0,0.0,0.0,0.0,0.5,1.0,0.75,0.5,0.5,0.25,0.5,1.0,1.0,1.0,0.75,0.75,0.75,0.75,0.5,0.5,0.75,0.75,1.0,1.0,4,885,UQSPONAX.AF,1.0,1.0,0.0047039634303043,0.0059868260433799
0.0,0.0,0.0,0.0,0.25,1.0,0.75,0.5,0.75,1.0,0.5,1.0,0.25,1.0,1.0,1.0,0.25,0.25,0.75,0.5,0.75,0.5,0.5,0.5,5,885,UQSPONAX.AF,1.0,1.0,0.0066776476408306,0.0078947368421052
0.0,0.0,0.0,0.0,0.5,1.0,0.75,0.5,0.75,0.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.75,0.25,0.75,0.25,0.75,0.75,6,885,UQSPONAX.AF,1.0,1.0,0.0062499999999999,0.0065130936472039
0.0,0.0,0.0,0.0,0.25,1.0,0.75,0.5,0.5,0.25,0.5,0.5,1.0,1.0,0.75,0.5,0.75,0.75,0.5,0.5,0.75,0.75,1.0,1.0,7,885,UQSPONAX.AF,1.0,1.0,0.0051644576223273,0.0062829268606084
0.0,0.0,0.0,0.0,0.25,1.0,0.75,0.5,0.25,0.5,0.5,1.0,0.5,1.0,1.0,0.75,0.75,0.75,0.25,0.5,1.0,1.0,0.5,1.0,8,885,UQSPONAX.AF,1.0,0.75,0.0052960847553453,0.0043750160618832
0.0,0.25,0.0,0.25,0.75,0.0,0.75,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,0.75,0.25,1.0,1.0,0.75,1.0,9,885,UQSPONAX.AF,0.75,0.75,0.0012828626130756,0.0015460365696957
0.25,0.25,0.25,0.25,0.75,0.0,0.75,0.5,0.25,0.25,1.0,1.0,1.0,0.75,1.0,1.0,0.75,0.75,0.5,0.5,0.5,0.5,1.0,0.5,10,885,UQSPONAX.AF,0.75,0.75,0.0012170892012746,0.0025658055355674
0.25,0.25,0.25,0.25,0.5,0.0,0.75,0.5,0.75,0.0,1.0,1.0,1.0,0.75,1.0,1.0,0.25,0.75,0.75,0.25,0.25,0.75,0.5,0.75,11,885,UQSPONAX.AF,0.5,0.75,0.000263093647204,0.0020065307617187
0.25,0.5,0.25,0.25,0.25,0.0,0.75,0.5,0.75,0.75,1.0,0.75,1.0,0.75,1.0,1.0,0.5,0.25,0.5,0.5,0.25,0.5,0.25,1.0,12,885,UQSPONAX.AF,0.75,0.75,0.0011184692382811,0.0026315789473684
0.25,0.25,0.25,0.25,0.25,0.0,0.75,0.5,0.0,0.5,1.0,0.5,1.0,0.75,0.5,0.5,0.75,0.5,0.25,0.25,0.25,0.25,0.75,0.5,13,885,UQSPONAX.AF,0.5,0.75,-0.000921068693462,0.0028618260433799
